vendor_id,vendor_name,region,risk_rating
V00705,Sanders and Sons,EMEA,High
V02018,Mccormick and Sons,AMER,Low
V03690,Stone-King,LATAM,
V02392,"Norton, Cox and Johnson",APAC,Low
V03005,"Hill, Ponce and Roberts",EMEA,Medium
V00741,"Mueller, Knight and Hodge",EMEA,High
V03525,Ford-Gonzales,AMER,Medium
V02636,Brown-Hughes,APAC,Medium
V04461,Joseph-Cox,AMER,
V02736,Blake LLC,AMER,Low
V00059,   lee-davis  ,LATAM,Low
V00495,Brown Group,EMEA,Low
V01983,"Silva, Bray and Ford",AMER,High
V02894,"Holland, Dixon and Martin",EMEA,Medium
V01713,Neal LLC,LATAM,Medium
V02010,"Crane, Johnson and Butler",EMEA,Low
V03285,"Riggs, Snyder and Davidson",AMER,High
V04176,"Dominguez, Gonzalez and Davis",AMER,High
V02857,"Esparza, Lambert and Davis",APAC,Medium
V01778,Rodriguez-Mendoza,APAC,Medium
V00647,Richardson-Walker,LATAM,
V03604,Lara-Garner,EMEA,
V01146,Johnston and Sons,APAC,Medium
V03294,Murphy-Salazar,APAC,High
V03106,"Skinner, Velasquez and Mcdonald",AMER,Medium
V01685,Higgins Inc,LATAM,High
V04065,Howell-Johnson,EMEA,High
V04350,Hanson-Stewart,AMER,Low
V02812,"Vasquez, Pope and Cook",LATAM,Medium
V00571,"Khan, Pena and Ruiz",LATAM,Medium
V03281,Gallegos Group,EMEA,Low
V01693,"Mack, Griffin and Sims",EMEA,Low
V03777,Booth-Smith,AMER,High
V01739,"Ferguson, Martin and Obrien",AMER,High
V02453,Schneider Inc,APAC,Medium
V01112,Marquez-Fletcher,EMEA,
V00500,Kelly-Norman,AMER,Low
V04778,Simmons PLC,EMEA,High
V02322,Palmer PLC,LATAM,High
V00350,"Smith, Garrison and Thomas",AMER,Low
V01008,"Johnson, Haynes and Meza",APAC,Low
V04115,Price-Boyd,LATAM,Medium
V00828,Powers LLC,APAC,High
V04714,"Newman, George and Patrick",AMER,Medium
V02688,Fisher Inc,AMER,Low
V04351,Alvarez-Padilla,LATAM,Low
V00484,Mendez and Sons,APAC,Medium
V00347,Jones PLC,EMEA,Medium
V03495,"Sanchez, Orozco and Flores",LATAM,Medium
V01994,Wong Ltd,AMER,High
V00994,"Wright, Mcknight and Stephens",EMEA,High
V02864,"White, Washington and Newman",APAC,High
V02582,"Jackson, Rose and Lloyd",AMER,Low
V01102,Watson PLC,EMEA,Low
V02519,"Hahn, Williams and Mcmillan",EMEA,High
V03886,"Solomon, Reyes and Delgado",EMEA,Low
V01030,"Santiago, Daniel and Rogers",EMEA,Low
V04364,Jones-Taylor,EMEA,Low
V02037,Mccullough-Taylor,AMER,Low
V00086,Smith PLC,LATAM,
V04566,Singh Ltd,EMEA,Low
V01976,Schmidt-Mendoza,APAC,High
V00999,"Robinson, Huang and Osborne",AMER,
V00996,Castillo-Harrington,APAC,High
V00164,Smith-Bell,LATAM,High
V03233,Kline-Davis,EMEA,Medium
V01037,"Perez, Hayes and Lloyd",APAC,Low
V01599,Williams Ltd,AMER,Medium
V02609,"Hunt, Schneider and Hartman",AMER,
V00098,Davis Group,EMEA,
V03807,"Johnson, Blackwell and Thompson",LATAM,Low
V00170,Hooper PLC,LATAM,Low
V04412,Simmons LLC,EMEA,Medium
V04134,Massey-Scott,LATAM,Medium
V02565,Robinson-Smith,EMEA,High
V00733,Adams-Sanders,LATAM,High
V03062,"Coleman, Barry and Mcdaniel",LATAM,High
V01811,"Cruz, Middleton and Larsen",LATAM,Medium
V01702,Brown LLC,LATAM,Low
V03465,Taylor PLC,AMER,Low
V03484,Allen Inc,LATAM,Medium
V01211,"Gray, Montoya and Miller",AMER,Low
V02586,"Brooks, Greene and Rowland",LATAM,Medium
V03035,Roth Ltd,LATAM,Low
V00385,"Farmer, Dorsey and Bell",LATAM,Low
V03834,Kelly-Smith,LATAM,
V03648,Moore LLC,EMEA,Medium
V00864,Schultz Inc,AMER,
V01368,Burke-Norton,AMER,High
V00186,Johnston-Odonnell,LATAM,High
V00094,Newton and Sons,LATAM,High
V02758,"Dawson, Cruz and Mccarthy",AMER,Medium
V02254,"Lewis, Holloway and Acosta",LATAM,Medium
V00654,"Leach, Harris and Herrera",AMER,High
V04607,Walker Ltd,APAC,High
V04028,"Craig, Nguyen and Ellis",EMEA,Low
V02014,"Newman, Jenkins and Cooper",LATAM,Low
V04599,"White, Hill and Cunningham",EMEA,Medium
V00935,Williams LLC,EMEA,Medium
V04394,Aguilar Group,AMER,Medium
V03559,"Rosario, Ortiz and Miller",APAC,Medium
V02800,Navarro LLC,EMEA,High
V04119,"Barnett, Clark and Quinn",AMER,High
V04327,Murray-Chavez,APAC,Medium
V04663,"Wright, George and Schultz",LATAM,Medium
V00244,Lyons-Bender,LATAM,High
V01783,Allen-Sanchez,APAC,High
V04720,Ramirez-Moon,LATAM,Medium
V00680,"Powers, Brennan and Sanchez",EMEA,High
V00859,Sellers-Riddle,AMER,Low
V04288,"Espinoza, Neal and Mitchell",EMEA,Low
V03205,Odonnell-Newman,APAC,Low
V04286,White LLC,EMEA,High
V01310,Medina-Arroyo,APAC,High
V04067,   moss and sons  ,EMEA,Medium
V04856,"Chaney, Salazar and Salazar",APAC,High
V01689,Tate LLC,APAC,Medium
V02179,Perry LLC,LATAM,Medium
V00811,"Chavez, Jones and Williams",APAC,Low
V02693,"Sims, Weber and Villa",APAC,Low
V02152,Jensen-Gomez,AMER,Medium
V04604,Gonzalez Group,EMEA,Medium
V04769,Gallagher-Johnson,EMEA,High
V02689,Hoover-Frazier,APAC,Medium
V00118,Rasmussen LLC,AMER,Low
V03245,"Johnson, Hunt and Hernandez",APAC,Low
V00672,Avila LLC,AMER,Low
V03702,Hoffman-May,AMER,Medium
V01537,Wright Group,AMER,Medium
V04428,Hernandez-Rojas,LATAM,High
V04751,"Taylor, Leon and Sanders",EMEA,Medium
V02452,"Hogan, Zimmerman and Hoffman",EMEA,High
V01128,Knox-Powers,APAC,Medium
V00607,Stewart-Bailey,LATAM,
V04414,"King, Webster and Brown",EMEA,Medium
V03791,Alvarado Inc,AMER,Low
V03614,Gross LLC,AMER,High
V00586,Richardson Ltd,LATAM,Low
V01176,Warner-Phillips,EMEA,High
V04963,Ford-Brown,EMEA,Low
V00421,Marshall-Elliott,LATAM,Low
V00911,Best-Townsend,APAC,Medium
V04247,Cochran-Browning,LATAM,Medium
V01036,Kramer-Lane,EMEA,Low
V04260,Rasmussen Group,EMEA,Low
V02856,Delgado Group,LATAM,Low
V02692,Ochoa LLC,EMEA,High
V04017,"Jones, Davis and Grant",APAC,Medium
V03039,"Christensen, Smith and Garcia",APAC,Low
V04597,Sutton PLC,EMEA,Low
V04831,Brown Inc,EMEA,Medium
V03589,Williams Ltd,LATAM,Medium
V03037,Stout-Waller,EMEA,Medium
V03751,"Bell, Peterson and Carroll",LATAM,High
V04753,King-Ross,AMER,
V04233,Wiggins and Sons,LATAM,Low
V04216,"Gutierrez, Martin and Lee",APAC,High
V02269,Carpenter LLC,APAC,High
V03194,Tran and Sons,EMEA,High
V04847,Tucker LLC,APAC,
V01395,Adkins Group,EMEA,High
V02356,"Brown, Orozco and Butler",EMEA,High
V02380,Romero and Sons,EMEA,Medium
V04277,"Collins, Bentley and Valdez",LATAM,High
V03356,"Thompson, Lozano and Bailey",EMEA,High
V04427,Ford-Nolan,AMER,Low
V00697,Boone-Davis,AMER,Low
V00780,"Mccann, Taylor and Flores",LATAM,Low
V01342,"Brennan, Thomas and Dennis",AMER,Low
V02789,Hardy-Barron,AMER,Low
V01917,"Smith, Meadows and Montgomery",EMEA,Low
V04353,Lester and Sons,LATAM,High
V00139,"Harvey, Davis and Crane",LATAM,High
V01867,"Kaiser, Edwards and Smith",AMER,Low
V03930,"Smith, Diaz and Romero",LATAM,Medium
V02788,Smith Ltd,EMEA,Medium
V04792,Crane LLC,LATAM,Low
V04361,Richards-White,LATAM,High
V00396,Reed Inc,EMEA,Low
V04749,Graham Ltd,APAC,High
V00303,Santana-Byrd,APAC,Low
V00238,"Hall, Baker and Moody",APAC,Low
V00432,"Lopez, Jacobs and Mason",EMEA,High
V02798,Patterson-Huynh,LATAM,Medium
V02147,Jordan-Edwards,APAC,Medium
V03523,"Patrick, Franklin and Martinez",AMER,Medium
V03081,Grant-Rosario,LATAM,Medium
V02105,"Hines, Rice and Baldwin",AMER,Low
V03339,Wheeler Group,AMER,
V03245,"Johnson, Hunt and Hernandez",APAC,Low
V01720,"Daniel, Jimenez and Morton",AMER,Low
V01839,Lamb-Weber,LATAM,Low
V02543,"   hanson, chavez and marshall  ",LATAM,High
V00535,Salazar Inc,LATAM,High
V03257,"Reyes, Gonzalez and Gomez",APAC,Medium
V00859,Sellers-Riddle,AMER,Low
V03104,"Lewis, Montgomery and Robinson",EMEA,High
V03627,"Wilson, Terry and Bush",LATAM,Medium
V03926,Manning Ltd,EMEA,High
V00718,Jackson-Cortez,APAC,
V04068,Williams-Bennett,LATAM,Low
V03126,Mcclure Inc,LATAM,Medium
V02288,"Macdonald, Willis and Silva",APAC,Medium
V02397,Orr Inc,AMER,Medium
V01541,"Kramer, Sherman and Trujillo",APAC,Low
V03919,Phillips-Wallace,LATAM,Low
V03481,Miles-Dunn,APAC,High
V02919,"Keith, Cervantes and Torres",LATAM,Low
V00880,Pena LLC,APAC,High
V04625,Rodriguez Ltd,EMEA,Medium
V04686,Harris-Jensen,APAC,Low
V00832,Lopez-Reid,AMER,High
V00410,Collier-Gillespie,AMER,Low
V04194,Flores LLC,APAC,Low
V03954,"Woods, Garcia and Keith",LATAM,Low
V01855,Turner-Reese,LATAM,Low
V02683,"Cain, Davidson and Moran",AMER,High
V01743,Hayes-Sampson,APAC,Medium
V01758,Hill-Flores,APAC,Low
V03348,"Cook, Holmes and Beck",AMER,High
V02505,"Smith, Campbell and Morse",LATAM,High
V03647,Mason Group,AMER,Medium
V01002,Garcia Ltd,AMER,Low
V01488,Sims-Anderson,AMER,High
V02568,Aguirre-Bennett,AMER,Medium
V00513,"Sullivan, Palmer and Brady",AMER,High
V04987,"Ballard, Willis and Fuller",LATAM,High
V01507,"Aguirre, Cohen and Mitchell",AMER,Medium
V03562,Frost and Sons,EMEA,Medium
V04546,Russo Group,AMER,Medium
V02337,"Li, Jensen and Vazquez",AMER,Medium
V00079,Jones Inc,AMER,Low
V01609,Adams Group,LATAM,Medium
V04110,Ryan-Steele,AMER,High
V04451,Buchanan-Peters,EMEA,High
V03932,Schneider-Matthews,APAC,Low
V01427,Wright-Davis,EMEA,
V02889,Miller-King,EMEA,Low
V00560,Anderson-Wood,AMER,High
V04562,Rowland and Sons,APAC,High
V01435,"Kelly, Maxwell and Wilson",AMER,Low
V04383,"Nash, Mueller and Russell",APAC,Medium
V04146,"Hamilton, Baker and Osborn",APAC,
V03887,Jenkins-Fields,AMER,Low
V04203,Garza-Brown,AMER,Medium
V00307,Castaneda-Rodriguez,EMEA,High
V03499,Torres PLC,EMEA,Medium
V01493,"Ryan, Garza and Bryant",EMEA,Low
V04270,Mccullough Inc,LATAM,High
V01964,Ellis-Jackson,AMER,Low
V01647,"Mcbride, Huffman and Parker",AMER,Medium
V00563,Dougherty-Lin,LATAM,High
V00682,"Robinson, Shields and Brown",AMER,Medium
V03452,"Carey, Mason and Kelly",LATAM,Medium
V01784,Dickson Group,APAC,High
V04341,"Casey, Gonzalez and Jenkins",EMEA,Low
V01023,"Phillips, Thompson and Smith",LATAM,Medium
V01600,Maddox-Mullins,APAC,Low
V01821,Lane Ltd,APAC,Medium
V00249,Johnston-Hines,APAC,Medium
V04828,Roman-Young,EMEA,Low
V04183,Sanchez and Sons,APAC,Medium
V04001,Sawyer PLC,EMEA,Low
V01896,Graham-Anthony,EMEA,Medium
V02731,Tapia LLC,LATAM,High
V00301,"Thomas, Murray and King",EMEA,High
V01665,Newton and Sons,LATAM,High
V02371,Rhodes-Thompson,AMER,High
V02130,Kelly-Estrada,LATAM,High
V01634,"House, Smith and Wright",LATAM,Medium
V03764,Wolfe-Baker,LATAM,
V04679,"Henderson, Williams and Keller",APAC,High
V02460,Chapman-Henry,APAC,Low
V02920,Meza Group,EMEA,Low
V00976,Martinez Inc,EMEA,Medium
V03779,Lopez LLC,EMEA,Low
V00919,"Walters, Davenport and Becker",EMEA,Low
V02424,Lewis-Miller,AMER,Low
V04333,Brooks-Parker,APAC,Low
V03592,Hill-Gonzales,APAC,Medium
V02438,Bowers Group,APAC,High
V01157,"Morgan, Barron and Cowan",EMEA,Medium
V02922,Blair Inc,AMER,Low
V01760,Hill Inc,EMEA,Low
V03000,Anderson Group,LATAM,Low
V01887,"Vasquez, Thomas and Mack",APAC,Medium
V03864,   scott-johnson  ,AMER,Low
V02206,"Herring, Huynh and King",EMEA,High
V04842,"Levy, Bowers and Huffman",LATAM,Medium
V03721,Grant Group,APAC,Low
V00610,Blevins-Ballard,AMER,High
V02117,"Fitzgerald, Mcdaniel and Randall",AMER,High
V00760,Marquez Inc,EMEA,High
V02528,Murphy Inc,AMER,High
V02976,"Hernandez, Martinez and Morales",AMER,Low
V00387,"Morales, Thomas and Schultz",EMEA,Medium
V04335,"Chavez, Conway and Sosa",APAC,Medium
V00428,Jones-Lin,EMEA,High
V02753,Dorsey LLC,LATAM,Low
V00449,Lee-Cooke,LATAM,Low
V00546,"Huber, Hill and Weber",APAC,Low
V03676,Fischer Group,EMEA,Low
V00689,David-Powers,AMER,Low
V03017,Nelson Inc,AMER,Medium
V04008,Mcdonald-Murray,EMEA,Low
V02685,Williams-Smith,EMEA,Medium
V04116,English-Mcdonald,EMEA,Low
V00948,Oconnor PLC,AMER,Medium
V03327,Patel LLC,APAC,Low
V00831,"Price, Carlson and Andrews",LATAM,Medium
V02562,"Schwartz, Christian and Knight",APAC,
V01147,Glover-Chan,EMEA,High
V02837,Evans-Briggs,AMER,High
V01396,"Avery, Garcia and Romero",AMER,Medium
V02501,"Martinez, Stanton and Bennett",APAC,Medium
V04788,"Lawrence, Fleming and Drake",EMEA,Low
V01483,Brown Group,AMER,Low
V04979,Pacheco-Todd,LATAM,Medium
V02661,Hale-Williams,APAC,Low
V04540,Gutierrez-Dudley,APAC,High
V02632,Nguyen-Johnson,EMEA,Medium
V02630,Morgan-Barnes,LATAM,Low
V04553,Lucero-Saunders,AMER,High
V02839,Rogers-Gregory,APAC,Low
V02019,Watson-Roberts,APAC,Low
V04470,"Cardenas, Smith and Green",APAC,Low
V04392,Sharp Ltd,APAC,Low
V02218,"Johnson, Stevenson and Lindsey",EMEA,Medium
V03487,"Wright, Brown and Brown",LATAM,Medium
V01287,Flores Inc,LATAM,Low
V04053,"Schneider, Price and Ruiz",AMER,Medium
V03796,Young and Sons,APAC,Medium
V01173,Campbell Inc,EMEA,
V01941,Montgomery PLC,EMEA,Low
V03870,Potter LLC,APAC,Low
V00557,Marshall-Peterson,AMER,Low
V00749,Hickman-Evans,AMER,
V01515,Martinez-Gonzales,LATAM,
V01047,"Fernandez, Guerrero and Evans",APAC,Medium
V03231,"Camacho, Rodriguez and Ho",AMER,High
V02041,"Fox, Harrington and Wang",APAC,Medium
V00028,"Hoffman, Baker and Richards",AMER,Medium
V00462,Burch-Montoya,LATAM,High
V01362,"Vargas, Taylor and Hunt",AMER,Medium
V00833,"Ellison, Arias and Thompson",LATAM,Medium
V01788,"Caldwell, Stevenson and Joseph",EMEA,Low
V02849,Clements-Simmons,LATAM,High
V02729,Ray-Faulkner,EMEA,High
V02355,Henderson LLC,EMEA,
V01124,"Johnson, Jimenez and Phillips",EMEA,High
V00671,"Long, Anderson and Irwin",APAC,Medium
V04007,Burgess-Lewis,EMEA,High
V00051,"Brooks, Lam and Hayes",LATAM,Medium
V02561,Neal-Holden,AMER,Low
V01846,Green Ltd,LATAM,Medium
V04378,Anderson PLC,APAC,High
V01899,Martinez-Nichols,APAC,Medium
V00790,Fuentes Group,AMER,Low
V01399,Brock and Sons,APAC,Medium
V02673,Jones-Kelley,LATAM,Medium
V03581,"Hendricks, Zuniga and Miller",APAC,Low
V01826,Nixon-Miller,EMEA,Low
V04888,"Marshall, Martinez and Contreras",LATAM,Low
V02668,Jones Ltd,LATAM,Low
V02364,"Delgado, Ward and Kennedy",APAC,Low
V04434,Hernandez-Rogers,AMER,Low
V02487,"Pittman, Campbell and Martin",EMEA,High
V03186,Horton-Schroeder,EMEA,High
V03936,Barnett Inc,EMEA,Low
V02518,Smith-Simmons,APAC,Low
V04088,Petty Inc,EMEA,Medium
V02119,Lopez-Jones,LATAM,High
V00241,Jones and Sons,APAC,Low
V03602,Baker-Lin,LATAM,Low
V02416,"Zhang, Cunningham and Kline",EMEA,Low
V01766,"Williams, Reyes and Miller",EMEA,Low
V01933,Mann PLC,APAC,Low
V02718,"Hess, Christensen and Perez",APAC,Medium
V00065,Baxter Inc,EMEA,Low
V01024,"Fry, Myers and Gamble",APAC,Low
V01482,Jackson Inc,AMER,Medium
V01510,Walsh PLC,EMEA,Medium
V01461,Ross Ltd,APAC,Low
V03486,"Bradley, Ritter and Smith",APAC,Medium
V02584,Andrade and Sons,AMER,
V01122,Trujillo PLC,APAC,Medium
V03914,Douglas-Thomas,EMEA,Medium
V03574,Terry-Allen,EMEA,Medium
V02820,"Richardson, Castaneda and Finley",EMEA,
V02651,"Stevens, Harris and Ritter",APAC,Medium
V00958,"Miller, Davis and Anderson",AMER,High
V01033,Williams Group,AMER,
V01162,"Wagner, Martinez and Dawson",APAC,Medium
V03096,Jenkins-Rogers,APAC,High
V00317,"Diaz, Anderson and Browning",EMEA,Low
V02465,White Inc,APAC,High
V01351,"Valdez, Houston and Black",APAC,Medium
V03066,Strickland and Sons,LATAM,High
V03284,Salazar-Long,EMEA,Medium
V04577,Johnson Inc,APAC,Low
V03457,Nielsen-King,AMER,Low
V02810,Wade-Lynn,APAC,High
V02247,Burke-Hernandez,EMEA,Medium
V03965,"Wright, Hill and Hoffman",AMER,Low
V03223,   johnson ltd  ,EMEA,Low
V00355,"Fisher, Wilson and Brown",EMEA,Medium
V04625,Rodriguez Ltd,EMEA,Medium
V01078,Hernandez PLC,AMER,Low
V02065,"Sanchez, Wilson and Ramirez",LATAM,Medium
V02483,"Hayes, Smith and Marshall",LATAM,Medium
V02422,Poole-Miller,AMER,Medium
V02224,Turner-Mayer,EMEA,High
V01892,Hernandez-Bowman,LATAM,High
V00390,Moore-Collins,AMER,Medium
V01007,Drake-Wolfe,EMEA,Low
V03051,Smith and Sons,EMEA,Medium
V03504,Ramirez-Cruz,AMER,Medium
V01672,Bryant-Rich,LATAM,Medium
V00926,"Logan, Le and Jackson",EMEA,High
V00256,"Johnson, Miller and King",EMEA,High
V00287,"Booker, Jones and Harrington",APAC,Low
V03396,"Richards, Dixon and Love",AMER,High
V01328,Thompson PLC,EMEA,Medium
V03868,"Mcdonald, Moore and Richards",AMER,High
V04349,Parker Inc,EMEA,Low
V00970,"Terry, Williams and Huff",LATAM,Medium
V00160,Russell-Daniels,APAC,High
V03931,"Sullivan, Montgomery and Jackson",EMEA,High
V04118,   jones ltd  ,EMEA,High
V00425,Welch-Hogan,EMEA,Medium
V04666,"Nelson, Carroll and Medina",EMEA,Medium
V03677,"Porter, Chung and Young",EMEA,Low
V03539,Hudson-Calderon,AMER,Medium
V02411,"Henderson, Wagner and Dennis",EMEA,Medium
V04435,Crawford and Sons,EMEA,Low
V03591,"Edwards, Reed and Martin",LATAM,Low
V01570,Hudson and Sons,AMER,Medium
V04632,Hodge and Sons,AMER,Low
V02139,Wolf Ltd,LATAM,Low
V04571,Bowman Group,LATAM,Low
V00796,"Woodard, Herrera and Little",AMER,Low
V02399,Barnes-Blackwell,AMER,High
V03174,Sheppard Group,EMEA,Medium
V02929,Bartlett Ltd,APAC,High
V00142,Riggs PLC,LATAM,Low
V01666,Jones Group,AMER,Low
V02916,"Franklin, Mann and White",APAC,Low
V04887,Morgan-Mason,LATAM,Low
V04852,Dawson-Mcbride,EMEA,Medium
V00835,Edwards Group,AMER,Low
V03304,"Holland, Foley and Neal",APAC,Medium
V03198,Banks PLC,LATAM,Low
V02826,Stewart-Cabrera,EMEA,High
V00377,Schmitt PLC,LATAM,Low
V01744,Warren and Sons,EMEA,Medium
V00006,"Gardner, Robinson and Lawrence",EMEA,Medium
V00388,Davis PLC,EMEA,High
V00105,Nolan-Flynn,LATAM,High
V03036,"Lopez, Thomas and Simmons",LATAM,
V03663,Luna-Bean,AMER,Medium
V01224,"Brandt, Carter and Boyd",LATAM,Low
V00120,"Rivera, Johnson and Wiley",EMEA,High
V01938,"White, Porter and Clements",EMEA,Medium
V03408,"Williamson, Reynolds and Fields",LATAM,Medium
V02848,"Garcia, Floyd and Garrison",APAC,Low
V00512,"Whitney, Gould and Jones",AMER,Medium
V00869,Flynn Group,EMEA,Medium
V02146,"Dalton, Turner and Mccarthy",EMEA,Medium
V03881,Perez-Powell,APAC,Medium
V04875,"Tran, Chan and Wyatt",APAC,Low
V01942,"Robinson, Townsend and Hopkins",AMER,Low
V04515,"Hall, Zamora and Bridges",LATAM,Low
V04431,"Hernandez, Diaz and Hamilton",LATAM,Medium
V02500,"Johnson, Collier and Powers",LATAM,High
V03953,Perez PLC,EMEA,Low
V02703,"Nguyen, Mccoy and Price",EMEA,High
V00338,Bass PLC,AMER,Low
V01557,Russo and Sons,LATAM,Medium
V04552,Thompson-Morales,EMEA,
V04696,Hernandez-Beasley,AMER,
V04421,Acosta-Flores,LATAM,Medium
V04558,Preston LLC,EMEA,Medium
V00005,"Guzman, Hoffman and Baldwin",EMEA,High
V01815,Proctor-Taylor,EMEA,Medium
V00856,Werner-Carter,APAC,Medium
V04261,Bell PLC,APAC,High
V02938,Decker Inc,APAC,High
V02070,"Brown, Flores and Johns",LATAM,Medium
V04380,James-Conway,APAC,High
V02217,Underwood-Smith,APAC,Low
V01468,"Ryan, Krause and Mitchell",EMEA,Medium
V04460,"Adams, Cole and Waters",LATAM,Medium
V00149,Bryant Group,AMER,High
V00502,Paul-Kline,APAC,
V04931,Rodriguez Group,LATAM,High
V04530,   turner llc  ,EMEA,High
V02375,"Adams, Hernandez and Vaughn",LATAM,Low
V03279,Johnson-Ferguson,EMEA,Medium
V03250,"Phillips, Mcgee and Simpson",AMER,Low
V00321,Coffey-Phillips,LATAM,High
V03758,Hood-May,LATAM,Medium
V01144,Welch-Thompson,LATAM,High
V03265,Flores Inc,APAC,
V01344,Brown LLC,APAC,Low
V00258,"Bryan, Smith and Booth",APAC,High
V00969,Aguirre LLC,AMER,High
V01401,Baker LLC,LATAM,Low
V02677,"Garcia, Phillips and Nichols",EMEA,High
V00082,Sandoval-Cunningham,LATAM,Medium
V03232,Rodriguez LLC,LATAM,Low
V04217,"Ayala, Mayo and Houston",LATAM,Medium
V01366,"Nicholson, Valentine and Robinson",LATAM,Low
V04956,Thomas Ltd,APAC,Low
V00081,"Sanchez, Wheeler and Harvey",APAC,Low
V02589,Wright-Soto,EMEA,High
V02376,"Munoz, Garcia and Williams",LATAM,Medium
V02173,Weber Inc,AMER,Medium
V00230,Kerr-Evans,EMEA,Medium
V04373,"Strong, Johnson and Flores",AMER,High
V04787,"Ortega, Rose and Contreras",APAC,High
V02400,"Spencer, Torres and Newton",APAC,High
V03120,Park Inc,LATAM,Low
V00876,Alexander Inc,LATAM,Medium
V03327,Patel LLC,APAC,Low
V04395,"Marks, Hartman and Rodriguez",EMEA,Medium
V04764,"Nelson, Johnson and Robinson",LATAM,Low
V03266,"Murphy, Marshall and Pope",LATAM,Low
V01690,"Savage, Huffman and Martin",EMEA,Medium
V02813,Huynh PLC,LATAM,Medium
V04252,Carter Ltd,AMER,Medium
V03755,Wang Inc,EMEA,High
V02368,Leon Group,EMEA,Medium
V01987,Cruz Ltd,APAC,Medium
V03786,Hines PLC,EMEA,Medium
V03367,Torres-Jordan,EMEA,High
V00922,Wilson-Salazar,AMER,High
V02477,"Garcia, Hines and Pearson",EMEA,Medium
V04130,"Ruiz, Guerrero and Evans",LATAM,Medium
V04983,Mack-Carrillo,EMEA,High
V01586,"Howe, Moore and Johnson",EMEA,High
V04171,Bell-Shaffer,LATAM,Low
V00617,"Perez, Hall and Garcia",LATAM,Medium
V02260,Mccann-Sanders,LATAM,High
V03323,Wheeler PLC,EMEA,Low
V02329,Edwards-Ramsey,APAC,High
V04678,Bowers Ltd,APAC,Medium
V02884,Thomas and Sons,EMEA,Medium
V04581,Wolfe LLC,AMER,High
V02089,Preston-Harper,LATAM,Medium
V04080,"Davis, Powell and Eaton",EMEA,Low
V02515,"Foley, Ibarra and Daniel",LATAM,High
V03747,Daniel Inc,APAC,Medium
V04877,"Douglas, Smith and Jordan",EMEA,Low
V04533,"Farley, Mcguire and Beard",LATAM,Low
V00032,Carlson-Cruz,AMER,High
V04608,"Bruce, Perez and Wallace",APAC,Medium
V00177,Curry Inc,APAC,Low
V03969,Chambers-Davis,EMEA,Low
V03247,Taylor-Miller,LATAM,Low
V04703,"Vega, Jackson and Powell",AMER,Medium
V03588,Flores-White,APAC,Medium
V00516,Osborne LLC,APAC,Medium
V02495,Smith-Holt,AMER,Low
V04836,"Barnett, Powers and Daniel",LATAM,Low
V03466,"Rivera, Todd and Gaines",EMEA,Low
V03376,"Collins, Elliott and Shelton",APAC,High
V01170,Bates LLC,APAC,High
V03893,Paul Ltd,APAC,High
V02197,Clarke-Ramirez,EMEA,High
V03646,Fischer PLC,AMER,Low
V00185,Rodriguez-Johnson,APAC,Low
V04980,"Velazquez, Foley and Andrews",AMER,High
V04746,Wilson-Strong,LATAM,Low
V01119,Rogers LLC,AMER,High
V02441,Smith-Kelley,EMEA,High
V03641,"Brown, Williams and Clark",EMEA,High
V00074,"Stanley, Tucker and Lee",AMER,Low
V03565,Ortiz PLC,EMEA,Low
V02236,"Miller, Moore and Black",EMEA,Low
V04935,Jackson-Wong,EMEA,Medium
V01832,"Osborne, Harrison and Hunt",LATAM,Medium
V02672,Santiago-Marshall,AMER,Low
V02814,Schneider Group,EMEA,High
V01332,Hess PLC,LATAM,High
V04633,   woods inc  ,EMEA,Medium
V04860,Mitchell Inc,LATAM,
V04156,Caldwell-Johnson,AMER,High
V01451,Haynes-Watson,EMEA,High
V02524,Stewart-Myers,LATAM,High
V01673,Stone Group,LATAM,Low
V03672,Brown Group,LATAM,Medium
V02652,Brown-Ross,LATAM,High
V01134,Fisher-Eaton,AMER,High
V00772,"James, Taylor and Turner",AMER,Low
V04709,Marquez-Johnson,AMER,Low
V02900,Blankenship-Strickland,LATAM,Low
V00381,"Richardson, Farmer and Andrews",EMEA,High
V01400,Frost-Graham,APAC,Medium
V03150,Figueroa and Sons,APAC,High
V04374,Williams and Sons,AMER,High
V03271,"Stafford, Fisher and Avila",EMEA,Medium
V03020,"Jacobs, Wood and Miller",LATAM,Low
V03088,Bennett Inc,AMER,Low
V03202,Walker Group,APAC,Low
V01235,Holt and Sons,AMER,High
V00137,"Lewis, Kennedy and Santana",EMEA,Medium
V01460,King-Garrison,EMEA,Medium
V04076,Krueger-Barnett,LATAM,High
V02867,"Lopez, Hess and Smith",APAC,Medium
V02449,Weaver-Rubio,LATAM,Medium
V04433,Davis Group,APAC,High
V02024,"Conway, Bauer and Martin",AMER,Medium
V04369,Gomez Group,APAC,Low
V04748,   freeman-christensen  ,AMER,High
V03433,Porter Ltd,AMER,Low
V04862,Wells Group,EMEA,Medium
V02887,Pierce LLC,LATAM,High
V00907,Cruz-Allen,EMEA,High
V04122,Myers and Sons,APAC,Low
V03774,"Welch, Alvarez and Mcdonald",APAC,High
V00957,Haynes-Watson,LATAM,
V03357,Myers-Butler,AMER,Low
V03643,"Perez, Solis and Lozano",EMEA,High
V04971,Martin-Walker,AMER,High
