contract_id,vendor_id,item_name,negotiated_price,valid_from
C003265,V01307,Users,1857.01,2024-04-27
C000748,V02151,Systems,2829.35,2024-06-10
C002976,V03316,Systems,-4962.34,07/18/2024
C001044,V03585,E-tailers,4684.05,2025-03-20
C004409,V04838,Models,3022.58,2025-10-24
C003162,V04107,Schemas,398.35,2023-07-18
C002174,V04698,Methodologies,838.45,2026-01-18
C001984,V03985,E-services,4769.12,2023-08-01
C003674,V02213,Channels,3625.24,2024-08-16
C001127,V01046,E-markets,300.98,2026-03-14
C002270,V00153,Roi,2168.47,2025-12-22
C001471,V03380,Platforms,2181.39,2024-03-17
C000719,V00786,Communities,1204.17,2025-07-15
C003004,V04893,E-commerce,3210.71,2026-01-07
C002452,V01430,Systems,2063.21,2024-12-21
C003232,V01857,Metrics,2948.7,2025-01-19
C003046,V01028,Paradigms,4208.88,2023-08-09
C003597,V01277,Channels,1373.31,2024-09-01
C002776,V02296,Platforms,1634.49,2025-10-29
C004339,V00714,Communities,1362.42,2024-06-12
C002823,V02573,Platforms,4071.81,2025-08-29
C003582,V04884,Platforms,109.42,2024-12-17
C002342,V02087,Web-readiness,1483.24,2023-11-28
C003902,V00857,E-business,3679.56,2026-02-14
C002941,V00487,Functionalities,745.68,2024-06-08
C003616,V01080,Functionalities,3023.96,11/23/2023
C003988,V04977,Info-mediaries,2084.56,2024-11-13
C000289,V00729,Action-items,4897.6,2023-07-16
C004164,V00646,Info-mediaries,1610.38,2025-04-06
C003429,V03855,Functionalities,3973.53,2026-03-05
C001280,V02911,Action-items,2722.54,2025-08-30
C001054,V03076,E-services,78.13,2025-11-21
C004140,V03592,Bandwidth,4488.62,2026-04-09
C002405,V01200,E-commerce,1749.1,2024-12-22
C000957,V04955,Solutions,1232.61,2025-03-12
C002272,V04430,Relationships,2482.62,2024-06-18
C001526,V01921,Paradigms,2549.5,2024-05-05
C001676,V02056,Niches,3141.28,2025-11-14
C002664,V00964,Convergence,38.65,2024-02-17
C003179,V00170,Infrastructures,2802.21,2024-08-19
C004826,V03609,E-tailers,2538.71,2024-07-05
C002220,V02476,Schemas,1792.56,2026-03-26
C003899,V01314,Solutions,4070.29,2024-05-19
C004027,V04226,Bandwidth,2285.96,2024-07-30
C003445,V04816,Partnerships,2481.74,2023-06-27
C002996,V00436,Bandwidth,3665.49,2025-07-03
C003946,V01988,Niches,2990.42,2024-11-05
C003814,V04730,Metrics,2823.51,2024-07-24
C001864,V01783,Infrastructures,1402.73,2025-08-27
C001154,V04330,E-services,4608.76,2024-01-09
C001584,V03931,Infrastructures,3116.03,2025-04-10
C004256,V00211,E-services,3373.47,2023-10-22
C002288,V02917,E-services,2072.47,2023-06-20
C001251,V03095,E-services,2635.4,2024-10-18
C001774,V02974,Services,3325.64,2024-11-07
C000040,V01515,E-markets,929.1,2025-04-02
C004950,V02147,Models,1241.35,2025-12-09
C003739,V00876,Roi,331.78,2023-11-08
C000237,V02981,Functionalities,2896.73,2024-10-19
C003215,V03083,E-services,-2964.78,2023-11-22
C003917,V03282,,428.64,2023-06-18
C001859,V02105,Users,3838.48,2025-04-04
C000963,V02518,Metrics,2075.0,2023-12-07
C000240,V00180,Info-mediaries,2744.78,2023-06-22
C003765,V02649,Paradigms,132.11,2025-02-27
C004672,V00675,E-tailers,3583.56,2023-11-03
C002625,V03760,Architectures,1093.55,2026-04-03
C004608,V01318,Platforms,1659.27,2026-02-28
C001738,V00633,Functionalities,3825.63,2025-10-30
C001466,V01738,Convergence,3747.44,2025-04-15
C004430,V01875,E-business,19.46,2025-12-10
C002616,V02453,Schemas,-3227.57,02/28/2024
C003695,V03984,Markets,1269.03,2023-07-31
C000931,V02644,Experiences,1178.35,07/01/2025
C001342,V03810,Schemas,-3717.89,2023-04-26
C000179,V02546,E-tailers,1938.05,2023-04-25
C001536,V01936,Roi,1364.99,2024-01-23
C001268,V00027,Bandwidth,1705.53,2024-06-13
C001001,V04605,Partnerships,3550.23,2025-11-02
C003056,V03450,Users,2477.03,2024-07-12
C004071,V00762,Convergence,1680.5,2023-06-03
C001282,V04424,Systems,1367.33,2025-01-23
C003677,V03922,Web-readiness,299.19,2026-03-25
C003067,V03572,E-tailers,-3956.96,2025-08-06
C000339,V02421,Partnerships,697.16,2024-12-12
C001952,V00106,E-markets,1180.54,2024-02-23
C003132,V03489,,4878.9,2024-01-18
C003494,V01433,Roi,2523.92,2025-04-28
C002822,V03714,Methodologies,3939.18,2024-02-28
C000604,V02007,Users,2590.17,2023-10-17
C002247,V04338,Functionalities,2104.0,2024-05-08
C002440,V04524,Networks,2818.9,2024-10-14
C002104,V02614,Niches,3647.05,2024-05-25
C000449,V01782,Channels,4790.09,2023-05-15
C000197,V01167,E-business,656.77,2024-06-07
C000191,V02509,Communities,4330.34,2024-11-25
C004737,V03181,Models,2903.02,2024-12-19
C002814,V04653,Bandwidth,4229.14,2023-09-04
C003717,V01798,Platforms,3475.73,2023-07-10
C004802,V01114,Architectures,2088.49,2025-06-09
C000212,V00380,Infrastructures,4457.79,2026-02-21
C004315,V03072,Models,4826.3,2025-12-23
C001168,V01925,Communities,4418.31,2023-09-29
C000276,V03573,Platforms,2482.58,2024-09-14
C000465,V04076,Schemas,334.12,08/08/2023
C000565,V02008,Paradigms,986.93,2025-07-27
C001090,V01700,Schemas,2101.24,2026-02-11
C003260,V04043,Info-mediaries,2270.13,2024-03-14
C003953,V04848,Markets,4248.1,2024-05-03
C004573,V03745,Architectures,2895.46,2024-06-14
C004633,V00283,Niches,4509.36,2024-07-14
C003310,V04119,Niches,2181.67,2025-12-05
C002877,V02039,Markets,1884.95,2025-08-31
C001765,V03258,Networks,26.2,2023-10-19
C000325,V03526,E-services,4638.12,2023-11-13
C000760,V01854,Functionalities,542.1,2025-01-03
C000968,V04418,Solutions,933.2,2023-08-09
C003050,V00958,Info-mediaries,4633.43,2025-06-19
C000158,V04586,Roi,444.19,2025-09-01
C003813,V03255,Paradigms,2954.43,2025-04-16
C000559,V02010,Schemas,3829.49,2026-03-06
C003436,V04558,Channels,4998.26,2025-10-03
C003653,V00574,Niches,127.04,2025-07-07
C004570,V02321,Relationships,1017.94,2023-06-15
C002285,V01518,Partnerships,3389.94,2025-06-05
C004104,V00195,Models,2104.63,2025-05-30
C000623,V01056,E-services,1411.01,2026-01-22
C000025,V03938,Info-mediaries,482.85,2023-11-21
C003869,V02768,Functionalities,1009.89,2023-06-13
C000469,V04001,E-business,4950.48,2024-01-15
C001542,V03314,Services,127.35,2024-02-02
C003773,V04434,Methodologies,3245.18,2024-02-13
C003991,V02818,Infrastructures,3814.74,2024-06-11
C000834,V00371,Users,4096.08,2023-08-11
C003430,V02486,Users,4415.11,2025-12-09
C003171,V00607,Info-mediaries,2015.48,2024-11-15
C002425,V04927,Roi,371.13,2023-10-27
C002637,V00255,Paradigms,1636.36,2025-06-24
C000345,V01039,Methodologies,1796.27,2025-07-10
C000515,V04717,Users,2313.14,2026-01-14
C001464,V04804,E-markets,2372.62,2023-10-22
C002040,V02425,E-services,786.74,2023-10-21
C002321,V04840,E-markets,3508.03,2025-04-25
C004097,V03039,Niches,2232.79,2025-06-11
C003251,V00757,Networks,3344.99,2026-02-12
C002539,V01266,E-services,1259.82,2025-11-10
C004927,V02741,Web-readiness,3920.15,2023-12-27
C002610,V04392,E-markets,3524.27,2025-02-06
C002506,V01871,Metrics,4552.19,2025-05-18
C001982,V04621,Bandwidth,3880.21,10/19/2025
C000095,V02222,E-services,2782.67,2023-08-14
C004109,V00202,Bandwidth,3653.3,2026-01-10
C004721,V04036,Schemas,100.15,2024-11-30
C004954,V04060,Experiences,942.96,2023-07-04
C001862,V04039,,2587.64,2023-10-06
C003945,V00364,E-markets,769.61,2024-02-01
C001332,V03190,Bandwidth,441.84,2024-04-12
C002194,V00467,Methodologies,4898.66,2025-04-28
C001767,V01343,Niches,2456.06,2024-06-18
C001516,V02596,Models,-1822.96,2025-01-26
C003605,V04329,Channels,4555.96,2024-08-14
C002931,V04402,Schemas,3720.09,08/11/2023
C004849,V02679,Niches,1293.63,2024-01-24
C003584,V01435,Schemas,3858.94,2024-03-24
C004626,V00183,E-tailers,2287.85,2025-01-20
C003890,V00722,Architectures,587.65,2023-11-05
C002556,V03355,Users,3891.69,2025-02-11
C001450,V02763,Communities,906.97,2023-09-05
C003199,V03347,Schemas,4194.05,2023-05-10
C002400,V02116,Solutions,2352.27,2025-08-01
C000137,V03712,Systems,1622.58,2024-08-29
C002545,V03491,,3709.9,2026-04-01
C000616,V03994,Info-mediaries,2224.38,2025-11-15
C004472,V01146,Roi,4289.5,2025-04-02
C001430,V03495,Functionalities,1373.14,2024-01-17
C004523,V04944,Niches,53.34,2024-06-30
C001736,V04001,Models,752.03,2023-11-13
C002537,V01424,Bandwidth,3330.91,2025-12-25
C004997,V01243,E-business,2056.95,08/29/2023
C002265,V04806,E-markets,3103.82,2023-11-25
C001973,V02008,Channels,3353.27,2023-07-16
C000830,V03241,Infrastructures,912.13,2023-10-23
C000180,V04618,E-markets,764.33,2024-05-28
C001379,V04851,Schemas,1366.78,2023-04-27
C002448,V00091,Functionalities,2810.16,2024-04-04
C000662,V01856,Niches,1509.91,2023-08-09
C002281,V01704,E-tailers,1733.1,2025-07-26
C003591,V01451,E-commerce,3529.75,2025-03-27
C000510,V03905,Convergence,3739.32,2023-11-16
C004855,V04725,Solutions,4122.44,2023-11-11
C004306,V02672,Systems,283.52,2024-05-16
C001646,V03245,Metrics,3518.66,2025-09-29
C000925,V03164,Action-items,2226.31,2026-04-09
C001850,V00164,Users,2460.62,2024-07-03
C000831,V02281,E-services,3793.18,02/07/2024
C000205,V00813,E-services,3493.59,12/04/2025
C003015,V01512,Systems,28.87,2025-03-22
C004747,V01829,E-tailers,947.15,2026-03-05
C003621,V00917,Solutions,2542.8,2024-02-01
C003158,V03484,Niches,4210.9,2024-11-17
C004366,V00694,E-tailers,3200.6,2023-07-16
C004397,V02967,Paradigms,4963.54,2025-09-13
C004453,V02090,Roi,985.38,2025-09-13
C000659,V02556,Users,3271.57,2024-10-04
C004377,V02158,Channels,325.72,2023-07-25
C002420,V01317,Niches,255.02,2024-05-27
C002176,V02440,Users,2060.95,2023-08-26
C000914,V03376,E-services,453.92,2025-05-22
C003523,V00151,Methodologies,114.03,2024-09-08
C002639,V03053,Infrastructures,2501.1,2024-08-11
C000336,V04515,Users,988.79,2025-06-10
C002769,V04571,Partnerships,3695.32,2026-01-08
C004849,V02679,Niches,1293.63,2024-01-24
C003871,V03743,E-markets,4891.8,2025-02-16
C004369,V03725,E-markets,2325.54,2026-02-12
C000313,V03906,Bandwidth,3171.76,2025-08-10
C002963,V03061,Relationships,1770.99,2025-12-03
C000291,V00381,E-markets,1458.18,2024-04-22
C003870,V02804,Users,1001.04,03/03/2025
C003643,V02676,Platforms,3107.06,2024-01-04
C001343,V03290,Channels,627.71,2024-09-02
C002687,V01356,Relationships,2184.83,2026-03-07
C002113,V03687,Solutions,4848.96,09/21/2025
C001133,V02401,Niches,1119.64,2024-02-14
C000789,V00748,Systems,-2255.32,2024-02-20
C002170,V02329,Functionalities,2880.88,2024-07-26
C000721,V04182,Networks,3674.68,2025-11-23
C004459,V01592,E-markets,1203.19,02/08/2025
C004423,V01231,Experiences,1670.15,2024-05-15
C003786,V01806,Solutions,3942.75,2026-03-12
C004738,V01672,Methodologies,162.1,2024-10-22
C002229,V00734,Experiences,4603.22,2025-10-06
C002929,V03552,Bandwidth,2582.07,2024-11-27
C000814,V02711,Bandwidth,3057.99,2023-04-18
C003152,V02490,Services,4542.56,2023-09-04
C001474,V02707,Channels,4211.6,2024-03-20
C002451,V01456,Web-readiness,4926.85,2025-08-27
C003368,V03925,Relationships,46.78,2023-08-25
C001518,V02585,Partnerships,4859.38,2025-05-16
C002608,V01773,Schemas,3590.72,2023-12-28
C003750,V00059,Roi,2127.49,02/26/2026
C003731,V03949,E-business,845.79,2024-05-13
C000545,V03495,E-business,4191.66,2025-09-23
C003892,V03921,Platforms,268.23,2024-12-06
C003647,V03743,Methodologies,3145.88,2026-02-06
C003186,V00222,Platforms,4426.58,2025-03-02
C001589,V04943,E-markets,1010.38,2025-02-26
C003384,V03342,Action-items,1568.42,2026-04-08
C000652,V01207,Users,4295.45,2026-02-07
C003397,V01430,Architectures,815.07,2024-05-25
C003347,V03324,Action-items,4579.98,2023-11-25
C001091,V03977,E-tailers,2047.68,2024-10-28
C003117,V02862,Paradigms,2569.28,2023-07-25
C001538,V04732,Niches,1974.6,2025-11-10
C004431,V03971,Roi,1300.39,2026-01-24
C004347,V03265,Info-mediaries,3852.92,2025-05-11
C002185,V04881,Metrics,815.49,2026-02-22
C003441,V01390,E-business,2296.41,2023-10-30
C004274,V02107,Services,1961.55,2026-03-05
C004690,V02485,Models,1728.8,2023-11-04
C004230,V02109,Info-mediaries,31.03,2025-04-22
C000913,V02450,Niches,4713.42,2023-05-23
C000558,V01337,Users,2942.11,2026-03-02
C003236,V00536,Partnerships,4018.33,2023-11-23
C001581,V03004,Users,3135.4,05/16/2025
C003203,V01034,Methodologies,4618.92,2026-04-10
C002222,V02738,E-markets,1953.21,2025-09-01
C000057,V00563,Systems,4442.25,2025-10-14
C004618,V01202,Markets,4061.02,2025-12-07
C003777,V04281,Paradigms,2603.81,2023-09-10
C001172,V01640,Markets,2407.85,2024-11-06
C000462,V03304,Roi,2201.7,2023-12-13
C002662,V03052,Bandwidth,2794.3,2024-09-24
C000381,V01681,Systems,3068.46,2025-11-20
C000306,V01285,Channels,1943.78,2023-09-04
C004002,V01743,Functionalities,3029.23,2023-08-18
C004492,V01219,Systems,3018.88,2024-08-09
C003688,V03532,E-tailers,3090.0,2024-09-26
C002884,V04807,Markets,586.72,2023-08-25
C001213,V03437,Convergence,4114.45,2023-08-29
C000004,V03938,Metrics,17.46,2025-11-15
C002727,V00780,Action-items,4146.1,2024-08-04
C003545,V02993,E-business,4909.21,10/08/2025
C002779,V00815,,1816.52,2025-07-29
C000348,V04827,E-services,1469.85,2024-01-30
C002491,V00449,Metrics,3126.36,2025-11-25
C000869,V01795,E-tailers,3601.6,2026-02-17
C000131,V02141,Users,1446.31,2024-04-18
C004647,V03360,Relationships,1080.35,2024-04-28
C002534,V02544,E-markets,3864.48,2023-07-11
C004540,V04614,Solutions,1608.52,2026-02-14
C002824,V02999,Users,2148.23,2026-01-19
C003444,V02880,Functionalities,591.07,2025-02-11
C004014,V04076,Schemas,4789.06,2024-08-05
C002026,V00235,Schemas,4427.28,2025-05-28
C000389,V00030,Infrastructures,2739.06,2023-10-26
C000061,V03445,E-markets,3747.92,2024-02-07
C002299,V02288,E-markets,4312.67,2023-08-01
C000113,V00158,E-services,4296.52,2023-04-22
C004630,V03427,,3548.6,2024-07-24
C000079,V02630,Action-items,3809.48,2026-01-14
C001780,V04540,Models,3219.19,2024-05-24
C004631,V02784,Convergence,2848.34,2024-09-12
C004458,V04055,Architectures,3983.78,2023-12-30
C001795,V04458,Paradigms,3152.36,2025-05-25
C001970,V02774,E-services,4748.59,2025-04-24
C000529,V00916,Info-mediaries,4919.43,2025-06-14
C000028,V00925,Info-mediaries,2412.09,2025-12-31
C001015,V03075,Solutions,1603.51,2023-07-29
C001072,V00526,Web-readiness,3234.37,2023-06-16
C001777,V01009,Info-mediaries,3486.25,2023-11-06
C003061,V02764,Users,3696.26,2024-07-22
C004426,V00286,E-services,2548.58,2023-12-19
C004064,V01151,Metrics,2455.62,2024-03-24
C001320,V01998,Action-items,2498.57,2023-05-27
C001189,V02910,E-tailers,3733.09,2023-04-29
C002296,V03021,E-commerce,3811.97,2025-03-09
C001673,V00823,E-business,4161.1,2023-11-20
C002072,V01143,Architectures,4787.13,2025-10-09
C000083,V02927,Niches,1090.39,2023-12-21
C001567,V04105,Systems,557.84,2023-05-31
C004232,V00701,Markets,4752.36,2026-03-30
C003532,V01100,Convergence,2100.99,2024-03-13
C004129,V01091,Methodologies,3362.56,2025-01-08
C000538,V00313,Systems,4428.34,05/12/2023
C003423,V03786,Markets,2036.46,2026-02-16
C004225,V01006,E-markets,936.54,2025-11-17
C000387,V02031,Metrics,251.86,2025-11-10
C004387,V04931,Infrastructures,2873.09,2024-01-13
C002115,V01947,E-commerce,165.09,2025-10-29
C004205,V04258,Functionalities,2735.94,2023-11-02
C002845,V02191,Communities,2224.54,2024-01-10
C001537,V02126,Methodologies,4199.89,2025-03-12
C001947,V02136,Channels,3454.74,2025-09-05
C000232,V00575,Info-mediaries,572.99,2024-12-14
C002863,V01980,Systems,4101.33,2023-07-24
C000641,V01144,E-markets,332.72,2024-09-29
C003450,V02566,Roi,964.05,2023-07-27
C003772,V04998,Niches,4548.47,2024-11-17
C002828,V04842,Infrastructures,3661.41,2023-12-26
C001125,V00754,Users,1512.88,2025-12-27
C002778,V04818,E-services,-371.25,2023-12-02
C002962,V03408,Bandwidth,3695.01,2024-06-08
C001495,V04560,Networks,4275.49,2023-08-13
C003353,V04669,E-commerce,1586.73,2024-12-12
C001522,V04771,Bandwidth,4906.39,2024-03-22
C004019,V00411,Functionalities,3712.84,2024-12-27
C003464,V03294,Convergence,236.28,2024-10-26
C004667,V02563,Schemas,3359.62,07/01/2023
C003009,V03022,Channels,2358.97,2023-06-04
C001571,V01833,Architectures,1823.19,2024-11-03
C004643,V00601,Systems,1237.43,2025-11-10
C004313,V01989,Methodologies,3312.51,2026-02-14
C002766,V04187,Services,4173.04,2025-08-23
C000145,V02730,Metrics,3072.77,2024-11-21
C004279,V02954,Bandwidth,3235.17,2025-05-22
C000857,V01601,Users,2788.45,2025-03-19
C000148,V00639,Schemas,-1514.39,06/18/2023
C004049,V04771,Metrics,4149.24,2025-08-10
C000320,V01041,E-services,4046.77,2025-12-23
C001150,V01535,E-services,2911.32,2024-10-02
C000974,V01031,Channels,2412.59,2025-03-27
C000682,V01518,Systems,4070.66,08/06/2025
C000919,V00632,Methodologies,196.88,02/11/2025
C003756,V02001,E-services,2667.96,2025-12-27
C002746,V01070,Action-items,4602.37,2024-05-16
C000780,V04234,Infrastructures,2411.59,2024-05-31
C003749,V03243,E-services,3799.33,2023-05-03
C003438,V03311,Web-readiness,2814.44,04/22/2023
C003193,V01263,E-tailers,475.1,2025-04-05
C003237,V03318,Networks,2413.55,2025-04-23
C002585,V02469,Roi,486.46,2023-05-11
C003510,V02225,Experiences,4785.0,2024-08-06
C000827,V03021,E-services,1740.33,2025-09-24
C002280,V01233,Channels,3731.32,2024-06-04
C003147,V00833,Infrastructures,1564.77,2023-12-23
C002839,V00420,Niches,4209.11,2025-06-02
C003181,V02314,Architectures,1999.96,2025-02-09
C002603,V03297,Infrastructures,4403.5,2024-06-15
C003413,V01559,E-markets,4059.14,2025-10-28
C001302,V00173,E-services,4327.87,2025-12-25
C000724,V00869,Users,508.83,2023-08-20
C003741,V01495,Roi,1648.21,2023-10-05
C003000,V04706,Platforms,1951.48,2025-04-20
C000323,V04517,Architectures,1526.61,2025-05-22
C003944,V02978,Niches,-454.1,04/03/2025
C002497,V00953,Communities,1854.26,2024-09-06
C000418,V03256,Roi,331.43,2024-06-18
C002050,V01266,Solutions,3218.92,2023-12-04
C004208,V02868,Info-mediaries,2170.12,2024-10-16
C002833,V03239,Networks,4931.22,2023-09-25
C004946,V00863,Metrics,4615.62,2024-08-28
C004719,V03599,Niches,1846.52,2025-02-18
C004952,V04388,Bandwidth,426.51,2024-01-27
C002974,V00271,Schemas,2982.53,2025-08-16
C004470,V03004,E-tailers,1085.88,2026-03-01
C000819,V04939,Experiences,1021.93,04/21/2024
C001100,V02669,Architectures,2584.57,2023-06-04
C003588,V04472,Markets,327.1,2024-06-28
C001989,V04992,Functionalities,1245.13,2025-05-11
C003080,V01052,Info-mediaries,2445.64,2024-01-18
C004318,V00091,Users,3131.51,2024-10-18
C003470,V03039,Convergence,3450.84,2024-09-27
C003198,V02695,Partnerships,84.22,2026-03-10
C000458,V03227,Partnerships,3371.81,2025-11-16
C003596,V03011,Bandwidth,4235.6,2025-03-18
C000513,V01756,Communities,3401.34,2024-03-12
C000235,V00178,Schemas,1880.87,2024-12-13
C000560,V00936,Services,4332.08,2025-03-26
C001587,V00356,E-commerce,3416.26,2025-06-11
C001291,V04643,Schemas,1072.16,2024-06-25
C003909,V03144,Schemas,2173.13,2024-06-05
C000898,V03562,Partnerships,41.94,2024-04-11
C002413,V01956,E-services,2094.95,2025-09-15
C004786,V01589,Roi,4807.04,2024-08-11
C002233,V02060,Solutions,4388.08,2024-12-26
C000063,V01552,Metrics,3046.01,2023-09-17
C003344,V01579,Niches,2712.84,2025-11-06
C000610,V04269,E-tailers,3057.95,2024-01-13
C004776,V00686,Info-mediaries,4112.89,2024-07-21
C000210,V00877,Infrastructures,711.72,2025-09-21
C001252,V03729,Bandwidth,-3002.9,2024-01-18
C003308,V03478,E-services,4992.34,2024-10-28
C001606,V04348,Paradigms,4306.1,2024-02-25
C003359,V04119,Infrastructures,2532.89,2025-12-27
C004676,V02260,Infrastructures,4655.8,2025-09-28
C001823,V02405,E-tailers,2987.29,2023-04-29
C000680,V01577,E-tailers,988.13,2024-06-05
C001402,V02776,Metrics,929.95,2023-04-29
C003779,V00622,E-business,2603.64,2024-09-20
C004084,V03850,E-business,4935.58,2025-08-17
C004933,V00012,Users,3132.45,2023-07-17
C001165,V01115,Infrastructures,2621.32,2023-09-23
C003604,V04873,Systems,91.95,2025-02-03
C003031,V03045,E-services,4837.94,2025-03-24
C002676,V02199,Relationships,977.37,2025-12-07
C000457,V00611,Users,3444.84,2024-12-26
C002098,V03512,Networks,2858.61,2026-02-14
C002085,V01129,Web-readiness,2428.52,2024-03-15
C002301,V03906,E-commerce,971.31,2023-05-22
C001855,V04329,Architectures,3685.36,2025-05-01
C001145,V01849,Metrics,4598.22,2024-02-01
C003222,V04264,Markets,2368.19,2025-09-24
C004703,V00935,Infrastructures,4333.09,2024-07-06
C003189,V03777,Systems,2537.17,2023-11-15
C004380,V00292,Solutions,4249.51,2025-04-26
C000866,V01347,Users,429.17,2023-11-24
C004194,V02659,Metrics,4287.93,2024-12-15
C000581,V03476,Networks,737.38,2025-12-04
C004287,V00027,E-services,4886.38,2025-04-30
C002536,V03504,Platforms,4372.54,2024-12-23
C004350,V03748,Users,4267.87,2024-04-07
C001037,V02855,E-markets,3263.29,2025-04-28
C004004,V01243,Action-items,1665.15,2024-10-02
C004278,V04731,Metrics,1769.64,2023-09-04
C000254,V03512,Models,3392.5,2023-08-27
C001110,V03285,E-business,1871.22,2024-05-12
C004412,V03411,E-markets,1480.33,2024-08-28
C002547,V04119,Niches,1369.62,2025-02-06
C003390,V02387,Web-readiness,3978.83,2024-03-16
C002193,V00812,Markets,990.88,2026-02-22
